entry_id,name,formula,spacegroup,crystal_structure,band_gap,is_metal,energy_above_hull,is_stable,delta_e
678696,TcPbO3,O6Pb2Tc2,R-3,trigonal,0.375,False,0.12501942650000442,False,-1.42480653452725
678695,TcPbO3,O6Pb2Tc2,R-3,trigonal,0.0,True,0.19906857450000448,False,-1.35075738652725
681932,TcPbO3,O12Pb4Tc4,Pnma,orthorhombic,0.0,True,0.11699531450000444,False,-1.43283064652725
681933,TcPbO3,O12Pb4Tc4,Pnma,orthorhombic,0.0,True,0.4168558140000045,False,-1.13297014702725
826646,TcPbO3,O6Pb2Tc2,R-3c,trigonal,0.0,True,0.10799023050000445,False,-1.44183573052725
827120,TcPbO3,O6Pb2Tc2,R-3c,trigonal,0.0,True,0.3479952995000044,False,-1.20183066152725
350407,TcPdO3,O3PdTc,Pm-3m,cubic,0.0,True,0.4077116675000011,False,-0.873301794527252
351677,TcPdO3,O3PdTc,Pm-3m,cubic,0.0,True,1.4095005835,False,0.128487121472747
693803,TcPdO3,O3PdTc,P4mm,tetragonal,0.0,True,0.41154279550000106,False,-0.869470666527252
692719,TcPdO3,O6Pd2Tc2,R-3,trigonal,0.0,True,0.22869902250000318,False,-1.05231443952725
693261,TcPdO3,O12Pd4Tc4,Pnma,orthorhombic,0.0,True,0.2888747260000011,False,-0.992138736027252
826676,TcPdO3,O6Pd2Tc2,R-3c,trigonal,0.0,True,0.33266690050000103,False,-0.948346561527252
354240,TcPtO3,O3PtTc,Pm-3m,cubic,0.0,True,1.424014672833334,False,0.153658887472748
355086,TcPtO3,O3PtTc,Pm-3m,cubic,0.0,True,0.779105908833333,False,-0.491249876527253
352226,TcRhO3,O3RhTc,Pm-3m,cubic,0.0,True,0.68715543825,False,-0.653394728527253
352460,TcRhO3,O3RhTc,Pm-3m,cubic,0.0,True,1.221062164250001,False,-0.119488002527252
